0,1,0,1067
0,1,0,1072
0,1,0,1090
0,1,0,1091
0,1,0,1094
0,1,0,1098
0,1,0,1100
0,1,0,1103
0,1,0,1106
0,1,0,1108
0,1,0,1115
0,1,0,1119
0,1,0,1124
0,1,0,1133
0,1,0,1134
0,1,0,1136
0,1,0,1139
0,1,0,1146
0,1,0,1150
0,1,0,1152
0,1,0,1168
0,1,0,1172
0,1,0,1178
0,1,0,1179
0,1,0,1184
0,1,0,1194
0,1,0,1196
0,1,0,1201
0,1,0,1213
0,1,0,1221
0,1,0,1229
0,1,0,1231
0,1,0,1232
0,1,0,1233
0,1,0,1236
0,1,0,1241
0,1,0,1244
0,1,0,1245
0,1,0,1247
0,1,0,1250
0,1,0,1251
0,1,0,1254
0,1,0,1259
0,1,0,1286
0,1,0,1293
0,1,0,1296
0,1,0,1302
0,1,0,1321
0,1,0,1324
0,1,0,1331
0,1,0,1332
0,1,0,1334
0,1,0,1342
0,1,0,1349
0,1,0,1354
0,1,0,1359
0,1,0,1369
0,1,0,1372
0,1,0,1377
0,1,0,1378
0,1,0,1385
0,1,0,1395
0,1,0,1397
0,1,0,1405
0,1,0,1406
0,1,0,1407
0,1,0,1409
0,1,0,1423
0,1,0,1425
0,1,0,1426
0,1,0,1427
0,1,0,1444
0,1,0,1461
0,1,0,1462
0,1,0,1470
0,1,0,1476
0,1,0,1485
0,1,0,1499
0,1,0,1501
0,1,0,1507
0,1,0,1508
0,1,0,1512
0,1,0,1521
0,1,0,1522
0,1,0,1525
0,1,0,1527
0,1,0,1528
0,1,0,1540
0,1,0,1544
0,1,0,1547
0,1,0,1554
0,1,0,1555
0,1,0,1558
0,1,0,1567
0,1,0,1568
0,1,0,1577
0,1,0,1581
0,1,0,1590
0,1,0,1602
0,1,0,1608
0,1,0,1617
0,1,0,1623
0,1,0,1629
0,1,0,1632
0,1,0,1637
0,1,0,1670
0,1,0,1671
0,1,0,1676
0,1,0,1677
0,1,0,1680
0,1,0,1693
0,1,0,1697
0,1,0,1698
0,1,0,1701
0,1,0,1706
0,1,0,1714
0,1,0,1720
0,1,0,1722
0,1,0,1723
0,1,0,1726
0,1,0,1729
0,1,0,1733
0,1,0,1735
0,1,0,1743
0,1,0,1756
0,1,0,1764
0,1,0,1774
0,1,0,1776
0,1,0,1791
0,1,0,1792
0,1,0,1799
0,1,0,1801
0,1,0,1805
0,1,0,1808
0,1,0,1809
0,1,0,1815
0,1,0,1818
0,1,0,1819
0,1,0,1826
0,1,0,1836
0,1,0,1843
0,1,0,1846
0,1,0,1849
0,1,0,1850
0,1,0,1853
0,1,0,1854
0,1,0,1862
0,1,0,1866
0,1,0,1867
0,1,0,1880
0,1,0,1881
0,1,0,1886
0,1,0,1896
0,1,0,1905
0,1,0,1907
0,1,0,1909
0,1,0,1921
0,1,0,1923
0,1,0,1924
0,1,0,1930
0,1,0,1934
0,1,0,1936
0,1,0,1939
0,1,0,1948
0,1,0,1964
0,1,0,1966
0,1,0,1974
0,1,0,1975
0,1,0,1978
0,1,0,1979
0,1,0,1981
0,1,0,1982
0,1,0,1983
0,1,0,1990
0,1,0,2003
0,1,0,2011
0,1,0,2012
0,1,0,2015
0,1,0,2017
0,1,0,2030
0,1,0,2038
0,1,0,2046
0,2,0,2048
0,2,0,2049
0,2,0,2052
0,2,0,2054
0,2,0,2055
0,2,0,2062
0,2,0,2063
0,2,0,2065
0,2,0,2070
0,2,0,2071
0,2,0,2073
0,2,0,2082
0,2,0,2083
0,2,0,2094
0,2,0,2103
0,2,0,2111
0,2,0,2128
0,2,0,2142
0,2,0,2144
0,2,0,2165
0,2,0,2166
0,2,0,2176
0,2,0,2179
0,2,0,2181
0,2,0,2187
0,2,0,2192
0,2,0,2208
0,2,0,2210
0,2,0,2222
0,2,0,2224
0,2,0,2225
0,2,0,2226
0,2,0,2230
0,2,0,2256
0,2,0,2260
0,2,0,2262
0,2,0,2265
0,2,0,2275
0,2,0,2276
0,2,0,2278
0,2,0,2280
0,2,0,2284
0,2,0,2288
0,2,0,2289
0,2,0,2294
0,2,0,2302
0,2,0,2316
0,2,0,2319
0,2,0,2323
0,2,0,2327
0,2,0,2332
0,2,0,2333
0,2,0,2342
0,2,0,2348
0,2,0,2361
0,2,0,2378
0,2,0,2379
0,2,0,2382
0,2,0,2386
0,2,0,2387
0,2,0,2393
0,2,0,2397
0,2,0,2404
0,2,0,2407
0,2,0,2419
0,2,0,2422
0,2,0,2425
0,2,0,2426
0,2,0,2427
0,2,0,2433
0,2,0,2434
0,2,0,2435
0,2,0,2443
0,2,0,2458
0,2,0,2469
0,2,0,2486
0,2,0,2489
0,2,0,2492
0,2,0,2500
0,2,0,2508
0,2,0,2512
0,2,0,2517
0,2,0,2519
0,2,0,2535
0,2,0,2536
0,2,0,2537
0,2,0,2542
0,2,0,2546
0,2,0,2551
0,2,0,2555
0,2,0,2560
0,2,0,2562
0,2,0,2565
0,2,0,2566
0,2,0,2569
0,2,0,2570
0,2,0,2572
0,2,0,2574
0,2,0,2577
0,2,0,2599
0,2,0,2600
0,2,0,2604
0,2,0,2608
0,2,0,2611
0,2,0,2615
0,2,0,2618
0,2,0,2619
0,2,0,2620
0,2,0,2625
0,2,0,2636
0,2,0,2639
0,2,0,2640
0,2,0,2642
0,2,0,2649
0,2,0,2661
0,2,0,2663
0,2,0,2668
0,2,0,2674
0,2,0,2684
0,2,0,2686
0,2,0,2688
0,2,0,2690
0,2,0,2697
0,2,0,2710
0,2,0,2712
0,2,0,2713
0,2,0,2729
0,2,0,2731
0,2,0,2746
0,2,0,2747
0,2,0,2749
0,2,0,2755
0,2,0,2758
0,2,0,2762
0,2,0,2766
0,2,0,2767
0,2,0,2777
0,2,0,2788
0,2,0,2798
0,2,0,2799
0,2,0,2805
0,2,0,2806
0,2,0,2807
0,2,0,2811
0,2,0,2818
0,2,0,2827
0,2,0,2830
0,2,0,2832
0,2,0,2833
0,2,0,2834
0,2,0,2839
0,2,0,2842
0,2,0,2853
0,2,0,2856
0,2,0,2873
0,2,0,2877
0,2,0,2878
0,2,0,2890
0,2,0,2915
0,2,0,2923
0,2,0,2929
0,2,0,2930
0,2,0,2948
0,2,0,2957
0,2,0,2958
0,2,0,2965
0,2,0,2967
0,2,0,2971
0,2,0,2984
0,2,0,2986
0,2,0,2993
0,2,0,3000
0,2,0,3003
0,2,0,3010
0,2,0,3011
0,2,0,3013
0,2,0,3026
0,2,0,3030
0,2,0,3032
0,2,0,3040
0,2,0,3044
0,2,0,3048
0,2,0,3055
0,2,0,3056
0,2,0,3058
0,2,0,3063
0,2,0,3065
0,2,0,3068
0,2,0,3069
0,3,0,3073
0,3,0,3077
0,3,0,3078
0,3,0,3081
0,3,0,3086
0,3,0,3088
0,3,0,3090
0,3,0,3100
0,3,0,3108
0,3,0,3116
0,3,0,3117
0,3,0,3122
0,3,0,3126
0,3,0,3128
0,3,0,3141
0,3,0,3151
0,3,0,3153
0,3,0,3158
0,3,0,3164
0,3,0,3170
0,3,0,3184
0,3,0,3200
0,3,0,3208
0,3,0,3209
0,3,0,3225
0,3,0,3226
0,3,0,3231
0,3,0,3243
0,3,0,3245
0,3,0,3248
0,3,0,3255
0,3,0,3256
0,3,0,3268
0,3,0,3274
0,3,0,3277
0,3,0,3282
0,3,0,3286
0,3,0,3289
0,3,0,3291
0,3,0,3303
0,3,0,3307
0,3,0,3315
0,3,0,3324
0,3,0,3326
0,3,0,3336
0,3,0,3348
0,3,0,3358
0,3,0,3365
0,3,0,3367
0,3,0,3375
0,3,0,3383
0,3,0,3388
0,3,0,3389
0,3,0,3390
0,3,0,3391
0,3,0,3401
0,3,0,3403
0,3,0,3410
0,3,0,3421
0,3,0,3427
0,3,0,3442
0,3,0,3444
0,3,0,3446
0,3,0,3448
0,3,0,3449
0,3,0,3461
0,3,0,3481
0,3,0,3482
0,3,0,3484
0,3,0,3485
0,3,0,3489
0,3,0,3495
0,3,0,3507
0,3,0,3511
0,3,0,3517
0,3,0,3522
0,3,0,3527
0,3,0,3537
0,3,0,3539
0,3,0,3542
0,3,0,3559
0,3,0,3561
0,3,0,3572
0,3,0,3575
0,3,0,3577
0,3,0,3580
0,3,0,3586
0,3,0,3594
0,3,0,3610
0,3,0,3614
0,3,0,3619
0,3,0,3622
0,3,0,3624
0,3,0,3629
0,3,0,3656
0,3,0,3660
0,3,0,3662
0,3,0,3682
0,3,0,3688
0,3,0,3689
0,3,0,3691
0,3,0,3700
0,3,0,3701
0,3,0,3703
0,3,0,3706
0,3,0,3709
0,3,0,3711
0,3,0,3727
0,3,0,3731
0,3,0,3732
0,3,0,3734
0,3,0,3737
0,3,0,3740
0,3,0,3757
0,3,0,3762
0,3,0,3763
0,3,0,3766
0,3,0,3771
0,3,0,3785
0,3,0,3793
0,3,0,3808
0,3,0,3826
0,3,0,3829
0,3,0,3832
0,3,0,3854
0,3,0,3858
0,3,0,3870
0,3,0,3873
0,3,0,3894
0,3,0,3897
0,3,0,3903
0,3,0,3909
0,3,0,3916
0,3,0,3931
0,3,0,3933
0,3,0,3938
0,3,0,3940
0,3,0,3941
0,3,0,3950
0,3,0,3951
0,3,0,3955
0,3,0,3963
0,3,0,3968
0,3,0,3970
0,3,0,3976
0,3,0,3988
0,3,0,3990
0,3,0,3995
0,3,0,3998
0,3,0,4006
0,3,0,4008
0,3,0,4014
0,3,0,4020
0,3,0,4022
0,3,0,4025
0,3,0,4026
0,3,0,4027
0,3,0,4028
0,3,0,4032
0,3,0,4035
0,3,0,4038
0,3,0,4039
0,3,0,4042
0,3,0,4045
0,3,0,4060
0,3,0,4071
0,3,0,4074
0,3,0,4075
0,3,0,4078
0,3,0,4080
0,3,0,4084
0,3,0,4085
0,3,0,4090
0,3,0,4091
0,0,1,0
0,0,1,1
0,0,1,19
0,0,1,21
0,0,1,26
0,0,1,27
0,0,1,31
0,0,1,41
0,0,1,65
0,0,1,68
0,0,1,81
0,0,1,97
0,0,1,100
0,0,1,104
0,0,1,112
0,0,1,120
0,0,1,122
0,0,1,124
0,0,1,125
0,0,1,127
0,0,1,128
0,0,1,129
0,0,1,146
0,0,1,147
0,0,1,153
0,0,1,163
0,0,1,172
0,0,1,173
0,0,1,174
0,0,1,180
0,0,1,185
0,0,1,188
0,0,1,195
0,0,1,198
0,0,1,200
0,0,1,201
0,0,1,206
0,0,1,209
0,0,1,210
0,0,1,212
0,0,1,215
0,0,1,227
0,0,1,233
0,0,1,236
0,0,1,248
0,0,1,254
0,0,1,261
0,0,1,265
0,0,1,274
0,0,1,275
0,0,1,284
0,0,1,286
0,0,1,303
0,0,1,314
0,0,1,322
0,0,1,323
0,0,1,328
0,0,1,333
0,0,1,340
0,0,1,348
0,0,1,360
0,0,1,373
0,0,1,374
0,0,1,380
0,0,1,388
0,0,1,410
0,0,1,412
0,0,1,417
0,0,1,421
0,0,1,423
0,0,1,434
0,0,1,436
0,0,1,445
0,0,1,451
0,0,1,455
0,0,1,462
0,0,1,479
0,0,1,486
0,0,1,490
0,0,1,491
0,0,1,496
0,0,1,509
0,0,1,516
0,0,1,526
0,0,1,535
0,0,1,552
0,0,1,557
0,0,1,568
0,0,1,570
0,0,1,571
0,0,1,572
0,0,1,578
0,0,1,582
0,0,1,584
0,0,1,585
0,0,1,588
0,0,1,590
0,0,1,592
0,0,1,594
0,0,1,595
0,0,1,598
0,0,1,601
0,0,1,602
0,0,1,615
0,0,1,618
0,0,1,620
0,0,1,621
0,0,1,622
0,0,1,623
0,0,1,637
0,0,1,639
0,0,1,644
0,0,1,651
0,0,1,653
0,0,1,656
0,0,1,659
0,0,1,660
0,0,1,666
0,0,1,670
0,0,1,677
0,0,1,679
0,0,1,680
0,0,1,692
0,0,1,694
0,0,1,701
0,0,1,703
0,0,1,705
0,0,1,708
0,0,1,710
0,0,1,711
0,0,1,716
0,0,1,753
0,0,1,771
0,0,1,773
0,0,1,774
0,0,1,778
0,0,1,796
0,0,1,801
0,0,1,812
0,0,1,813
0,0,1,825
0,0,1,827
0,0,1,829
0,0,1,833
0,0,1,842
0,0,1,845
0,0,1,848
0,0,1,867
0,0,1,868
0,0,1,879
0,0,1,882
0,0,1,883
0,0,1,886
0,0,1,888
0,0,1,893
0,0,1,899
0,0,1,905
0,0,1,908
0,0,1,918
0,0,1,921
0,0,1,922
0,0,1,936
0,0,1,941
0,0,1,949
0,0,1,952
0,0,1,976
0,0,1,980
0,0,1,983
0,0,1,997
0,0,1,1002
0,0,1,1005
0,0,1,1009
0,0,1,1014
0,0,1,1023
0,1,1,1030
0,1,1,1036
0,1,1,1039
0,1,1,1045
0,1,1,1049
0,1,1,1055
0,1,1,1057
0,1,1,1062
0,1,1,1074
0,1,1,1082
0,1,1,1084
0,1,1,1085
0,1,1,1093
0,1,1,1094
0,1,1,1095
0,1,1,1101
0,1,1,1109
0,1,1,1136
0,1,1,1142
0,1,1,1145
0,1,1,1146
0,1,1,1150
0,1,1,1152
0,1,1,1160
0,1,1,1170
0,1,1,1175
0,1,1,1176
0,1,1,1182
0,1,1,1191
0,1,1,1194
0,1,1,1199
0,1,1,1203
0,1,1,1209
0,1,1,1210
0,1,1,1211
0,1,1,1213
0,1,1,1221
0,1,1,1222
0,1,1,1223
0,1,1,1226
0,1,1,1229
0,1,1,1239
0,1,1,1247
0,1,1,1250
0,1,1,1253
0,1,1,1259
0,1,1,1269
0,1,1,1271
0,1,1,1282
0,1,1,1287
0,1,1,1288
0,1,1,1291
0,1,1,1292
0,1,1,1299
0,1,1,1306
0,1,1,1308
0,1,1,1314
0,1,1,1326
0,1,1,1333
0,1,1,1346
0,1,1,1354
0,1,1,1359
0,1,1,1369
0,1,1,1377
0,1,1,1389
0,1,1,1390
0,1,1,1392
0,1,1,1400
0,1,1,1408
0,1,1,1414
0,1,1,1416
0,1,1,1418
0,1,1,1419
0,1,1,1435
0,1,1,1436
0,1,1,1445
0,1,1,1449
0,1,1,1472
0,1,1,1473
0,1,1,1478
0,1,1,1486
0,1,1,1487
0,1,1,1494
0,1,1,1498
0,1,1,1500
0,1,1,1512
0,1,1,1514
0,1,1,1526
0,1,1,1528
0,1,1,1534
0,1,1,1535
0,1,1,1543
0,1,1,1549
0,1,1,1565
0,1,1,1571
0,1,1,1575
0,1,1,1576
0,1,1,1578
0,1,1,1586
0,1,1,1590
0,1,1,1596
0,1,1,1600
0,1,1,1604
0,1,1,1607
0,1,1,1608
0,1,1,1612
0,1,1,1613
0,1,1,1619
0,1,1,1622
0,1,1,1630
0,1,1,1634
0,1,1,1636
0,1,1,1651
0,1,1,1659
0,1,1,1661
0,1,1,1665
0,1,1,1670
0,1,1,1687
0,1,1,1689
0,1,1,1703
0,1,1,1706
0,1,1,1712
0,1,1,1721
0,1,1,1730
0,1,1,1734
0,1,1,1736
0,1,1,1741
0,1,1,1754
0,1,1,1755
0,1,1,1756
0,1,1,1758
0,1,1,1761
0,1,1,1768
0,1,1,1784
0,1,1,1788
0,1,1,1789
0,1,1,1791
0,1,1,1796
0,1,1,1801
0,1,1,1817
0,1,1,1818
0,1,1,1820
0,1,1,1837
0,1,1,1844
0,1,1,1847
0,1,1,1849
0,1,1,1855
0,1,1,1856
0,1,1,1863
0,1,1,1866
0,1,1,1870
0,1,1,1879
0,1,1,1880
0,1,1,1890
0,1,1,1911
0,1,1,1913
0,1,1,1915
0,1,1,1919
0,1,1,1921
0,1,1,1924
0,1,1,1934
0,1,1,1939
0,1,1,1942
0,1,1,1946
0,1,1,1953
0,1,1,1963
0,1,1,1972
0,1,1,1986
0,1,1,1987
0,1,1,1990
0,1,1,1991
0,1,1,1993
0,1,1,1996
0,1,1,2001
0,1,1,2006
0,1,1,2007
0,1,1,2017
0,1,1,2035
0,1,1,2040
0,2,1,2048
0,2,1,2053
0,2,1,2054
0,2,1,2056
0,2,1,2059
0,2,1,2063
0,2,1,2065
0,2,1,2066
0,2,1,2070
0,2,1,2073
0,2,1,2076
0,2,1,2080
0,2,1,2082
0,2,1,2084
0,2,1,2087
0,2,1,2094
0,2,1,2103
0,2,1,2108
0,2,1,2119
0,2,1,2120
0,2,1,2123
0,2,1,2135
0,2,1,2142
0,2,1,2145
0,2,1,2153
0,2,1,2157
0,2,1,2161
0,2,1,2164
0,2,1,2174
0,2,1,2182
0,2,1,2194
0,2,1,2197
0,2,1,2203
0,2,1,2205
0,2,1,2207
0,2,1,2208
0,2,1,2225
0,2,1,2227
0,2,1,2235
0,2,1,2242
0,2,1,2243
0,2,1,2256
0,2,1,2268
0,2,1,2276
0,2,1,2279
0,2,1,2286
0,2,1,2287
0,2,1,2288
0,2,1,2300
0,2,1,2309
0,2,1,2310
0,2,1,2311
0,2,1,2312
0,2,1,2313
0,2,1,2314
0,2,1,2318
0,2,1,2329
0,2,1,2331
0,2,1,2339
0,2,1,2342
0,2,1,2345
0,2,1,2347
0,2,1,2350
0,2,1,2363
0,2,1,2367
0,2,1,2369
0,2,1,2391
0,2,1,2396
0,2,1,2404
0,2,1,2405
0,2,1,2413
0,2,1,2415
0,2,1,2417
0,2,1,2431
0,2,1,2432
0,2,1,2433
0,2,1,2442
0,2,1,2447
0,2,1,2448
0,2,1,2449
0,2,1,2456
0,2,1,2460
0,2,1,2463
0,2,1,2470
0,2,1,2471
0,2,1,2473
0,2,1,2482
0,2,1,2489
0,2,1,2504
0,2,1,2505
0,2,1,2507
0,2,1,2512
0,2,1,2517
0,2,1,2522
0,2,1,2528
0,2,1,2531
0,2,1,2545
0,2,1,2547
0,2,1,2550
0,2,1,2557
0,2,1,2568
0,2,1,2572
0,2,1,2573
0,2,1,2579
0,2,1,2580
0,2,1,2587
0,2,1,2588
0,2,1,2598
0,2,1,2615
0,2,1,2618
0,2,1,2619
0,2,1,2621
0,2,1,2633
0,2,1,2636
0,2,1,2637
0,2,1,2646
0,2,1,2655
0,2,1,2665
0,2,1,2674
0,2,1,2683
0,2,1,2707
0,2,1,2716
0,2,1,2721
0,2,1,2724
0,2,1,2726
0,2,1,2735
0,2,1,2741
0,2,1,2744
0,2,1,2746
0,2,1,2748
0,2,1,2749
0,2,1,2754
0,2,1,2756
0,2,1,2758
0,2,1,2759
0,2,1,2768
0,2,1,2773
0,2,1,2779
0,2,1,2789
0,2,1,2797
0,2,1,2798
0,2,1,2805
0,2,1,2806
0,2,1,2810
0,2,1,2813
0,2,1,2817
0,2,1,2818
0,2,1,2824
0,2,1,2825
0,2,1,2826
0,2,1,2827
0,2,1,2828
0,2,1,2832
0,2,1,2837
0,2,1,2849
0,2,1,2850
0,2,1,2857
0,2,1,2860
0,2,1,2867
0,2,1,2869
0,2,1,2871
0,2,1,2874
0,2,1,2875
0,2,1,2876
0,2,1,2877
0,2,1,2887
0,2,1,2902
0,2,1,2904
0,2,1,2907
0,2,1,2911
0,2,1,2915
0,2,1,2919
0,2,1,2933
0,2,1,2948
0,2,1,2958
0,2,1,2959
0,2,1,2965
0,2,1,2966
0,2,1,2975
0,2,1,2978
0,2,1,2981
0,2,1,2989
0,2,1,2990
0,2,1,2991
0,2,1,2996
0,2,1,3008
0,2,1,3014
0,2,1,3016
0,2,1,3017
0,2,1,3028
0,2,1,3037
0,2,1,3049
0,2,1,3052
0,2,1,3053
0,2,1,3056
0,2,1,3057
0,2,1,3060
0,2,1,3066
0,2,1,3069
0,3,1,3075
0,3,1,3087
0,3,1,3089
0,3,1,3097
0,3,1,3098
0,3,1,3101
0,3,1,3108
0,3,1,3118
0,3,1,3121
0,3,1,3127
0,3,1,3159
0,3,1,3171
0,3,1,3172
0,3,1,3174
0,3,1,3180
0,3,1,3186
0,3,1,3194
0,3,1,3196
0,3,1,3197
0,3,1,3205
0,3,1,3214
0,3,1,3222
0,3,1,3230
0,3,1,3238
0,3,1,3242
0,3,1,3243
0,3,1,3246
0,3,1,3247
0,3,1,3257
0,3,1,3289
0,3,1,3292
0,3,1,3310
0,3,1,3312
0,3,1,3320
0,3,1,3341
0,3,1,3342
0,3,1,3344
0,3,1,3346
0,3,1,3353
0,3,1,3356
0,3,1,3358
0,3,1,3359
0,3,1,3364
0,3,1,3367
0,3,1,3376
0,3,1,3383
0,3,1,3390
0,3,1,3394
0,3,1,3398
0,3,1,3399
0,3,1,3410
0,3,1,3415
0,3,1,3423
0,3,1,3429
0,3,1,3434
0,3,1,3435
0,3,1,3448
0,3,1,3450
0,3,1,3451
0,3,1,3452
0,3,1,3454
0,3,1,3463
0,3,1,3464
0,3,1,3478
0,3,1,3481
0,3,1,3489
0,3,1,3492
0,3,1,3506
0,3,1,3507
0,3,1,3513
0,3,1,3519
0,3,1,3523
0,3,1,3524
0,3,1,3533
0,3,1,3537
0,3,1,3541
0,3,1,3545
0,3,1,3548
0,3,1,3553
0,3,1,3565
0,3,1,3576
0,3,1,3579
0,3,1,3596
0,3,1,3598
0,3,1,3614
0,3,1,3615
0,3,1,3626
0,3,1,3629
0,3,1,3631
0,3,1,3635
0,3,1,3636
0,3,1,3640
0,3,1,3641
0,3,1,3648
0,3,1,3665
0,3,1,3671
0,3,1,3687
0,3,1,3690
0,3,1,3694
0,3,1,3695
0,3,1,3705
0,3,1,3716
0,3,1,3722
0,3,1,3730
0,3,1,3740
0,3,1,3744
0,3,1,3752
0,3,1,3771
0,3,1,3773
0,3,1,3783
0,3,1,3790
0,3,1,3791
0,3,1,3792
0,3,1,3797
0,3,1,3799
0,3,1,3800
0,3,1,3802
0,3,1,3805
0,3,1,3814
0,3,1,3816
0,3,1,3817
0,3,1,3824
0,3,1,3828
0,3,1,3829
0,3,1,3830
0,3,1,3837
0,3,1,3838
0,3,1,3839
0,3,1,3840
0,3,1,3844
0,3,1,3847
0,3,1,3851
0,3,1,3858
0,3,1,3860
0,3,1,3865
0,3,1,3872
0,3,1,3887
0,3,1,3898
0,3,1,3900
0,3,1,3902
0,3,1,3908
0,3,1,3909
0,3,1,3910
0,3,1,3917
0,3,1,3918
0,3,1,3919
0,3,1,3930
0,3,1,3936
0,3,1,3937
0,3,1,3941
0,3,1,3944
0,3,1,3949
0,3,1,3969
0,3,1,3971
0,3,1,3974
0,3,1,3975
0,3,1,3980
0,3,1,3982
0,3,1,3987
0,3,1,3995
0,3,1,4003
0,3,1,4012
0,3,1,4013
0,3,1,4014
0,3,1,4029
0,3,1,4039
0,3,1,4041
0,3,1,4049
0,3,1,4059
0,3,1,4064
0,3,1,4066
0,3,1,4068
0,3,1,4075
0,3,1,4088
0,0,2,2
0,1,2,2046
0,2,2,2049
0,2,2,3070
0,3,2,4095
0,0,3,0
0,2,3,2048
0,3,3,4094
0,3,3,4095
0,1,4,2046
0,3,4,4094
0,0,5,5
0,1,5,1024
0,1,5,1025
0,1,5,2046
0,1,5,2047
0,3,5,3072
0,3,5,4095
0,0,6,1
0,3,6,3073
0,3,6,4094
0,0,7,1023
0,1,7,1025
0,1,7,2047
0,2,7,2048
0,3,7,4095
0,1,8,2047
0,2,8,3071
0,0,9,0
0,0,9,1022
0,1,9,1025
0,2,9,2048
0,0,11,0
0,0,11,1
0,0,11,1022
0,1,11,1025
0,2,11,2049
0,3,11,4094
0,0,12,0
0,0,12,1
0,0,12,1022
0,0,12,1023
0,3,12,3072
0,3,12,4095
0,2,13,2049
0,2,13,3071
0,0,15,1
0,1,15,1025
0,2,15,2048
0,2,15,2049
0,3,15,4094
0,2,16,2049
0,3,16,3073
0,2,17,3070
0,3,17,3073
0,1,18,1024
0,3,18,4095
0,0,19,0
0,0,19,19
0,1,19,2046
0,2,19,3071
0,3,19,4094
0,0,20,0
0,0,20,1
0,0,20,20
0,3,20,4095
0,1,21,2047
0,2,22,3071
0,0,23,1
0,1,23,2046
0,2,24,2049
0,1,25,1024
0,1,25,2047
0,2,25,2048
0,3,25,4095
0,1,26,2047
0,3,26,4094
0,3,26,4095
0,0,27,0
0,1,27,2046
0,0,28,0
0,1,28,2047
0,3,28,3073
0,1,29,1024
0,1,29,2046
0,1,29,2047
0,2,29,2049
0,3,29,4095
0,0,30,0
0,1,30,2046
0,2,30,3071
0,0,31,1
0,0,31,1022
0,1,31,1024
0,1,31,1025
0,1,31,2046
0,3,31,3073
0,0,32,32
0,0,32,1023
0,1,32,1025
0,2,32,3070
0,3,32,3073
0,3,32,4095
0,0,33,1023
0,2,33,2048
0,0,34,1
0,0,34,34
0,1,34,1024
0,2,34,2049
0,3,34,4095
0,0,35,1
0,0,35,35
0,1,35,1025
0,3,35,4094
0,1,36,1024
0,1,36,2046
0,2,36,2048
0,0,37,1023
0,1,37,2046
0,0,38,0
0,0,38,1022
0,2,38,3071
0,1,39,1025
0,2,39,2049
0,3,39,4094
0,0,40,1022
0,2,40,3071
0,0,41,1022
0,1,41,1024
0,2,41,2049
0,2,41,3071
0,3,41,4094
0,0,42,0
0,1,42,1024
0,2,42,3070
0,3,42,3072
0,2,43,3070
0,3,43,3072
0,0,44,44
0,3,44,4095
0,0,45,0
0,2,45,2049
0,1,46,1024
0,2,46,2048
0,2,46,3070
0,0,47,0
